Date;Nom_Entreprise;Secteur;Type_Entreprise;Type_Pub;Programme;Quality_Score;Prix_Euros;Temps_Plateforme;Nb_Visites;Device;Heure_Achat;Visites_Avant_Achat;ID_Campagne;Numero_Campagne;Objectif_Audience_K_Vues;Audience_Realisee_K_Vues;Objectif_Atteint;Taux_Reussite_Campagne_Precedente;Media;Plateforme_Diffusion;Cible;Date_Debut;Date_Fin;Mois;Fenetre_Commerciale;Frequence;Audience_Placement_K_Vues;Reach_K;Couverture_Efficace_K;Taux_Lead;Taux_Vente;Leads_Realises;Ventes_Realises;Objectif_Conversion;Conversion_Realisee;Objectif_Conversion_Atteint
2023-01-03;KreyòlStore;Automobile;Public;Logo fin;VIDEO PARTENAIRE;7.5;1362.3;26.3;18;Mobile;10.0;4.0;KreyòlStore_C02;2;800;585.0;Non;73;Karata;YouTube;Artisan;2022-12-17;2023-01-16;1;Carnaval;1.37;19.1;14.0;6.4;0.0456;0.0111;0.871;0.212;28.6;33.572;Oui
2024-03-27;KreyòlStore;Automobile;Privé;Citation orale;FWET A MAS;7.4;959.62;18.4;4;Tablet;13.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.55;16.9;10.9;5.6;0.0681;0.0152;1.151;0.257;30.4;35.065;Oui
2024-04-03;KreyòlStore;Automobile;Public;Placement produit;KARATA TOUR;9.8;1788.83;20.1;6;Mobile;13.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;4;Standard;1.49;31.2;20.9;10.4;0.0746;0.0262;2.327;0.819;30.4;35.065;Oui
2024-03-28;KreyòlStore;Automobile;Public;Placement produit;VIDEO PARTENAIRE;6.7;2160.35;25.5;3;Desktop;18.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.75;32.3;18.5;10.8;0.0983;0.0340;3.177;1.100;30.4;35.065;Oui
2024-03-31;KreyòlStore;Automobile;Public;Logo début/fin;MIZIK A;7.4;1242.62;29.3;3;Tablet;20.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.48;14.4;9.7;4.8;0.0532;0.0098;0.766;0.141;30.4;35.065;Oui
2024-03-30;KreyòlStore;Automobile;Particulier;Mécénat;FWET A MAS;7.6;1136.34;24.4;5;Desktop;14.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;TikTok;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;3.82;28.5;7.5;7.5;0.0535;0.0082;1.522;0.232;30.4;35.065;Oui
2024-03-31;KreyòlStore;Automobile;Association;Logo début/fin;INSIDE MAS;7.3;1507.42;27.2;10;Mobile;20.0;7.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.81;41.5;22.9;13.8;0.0422;0.0075;1.754;0.311;30.4;35.065;Oui
2024-03-27;KreyòlStore;Automobile;Privé;Don;LIVE;5.0;1030.66;19.1;4;Mobile;23.0;7.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.52;46.3;30.5;15.4;0.0594;0.0125;2.750;0.578;30.4;35.065;Oui
2024-04-06;KreyòlStore;Automobile;Association;Logo fin;MOUN A MAS;7.6;687.0;15.3;2;Desktop;20.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.56;26.4;10.3;8.8;0.0282;0.0052;0.746;0.137;30.4;35.065;Oui
2024-04-03;KreyòlStore;Automobile;Particulier;Citation orale;KARATA TOUR;7.4;1070.74;26.6;4;Mobile;9.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.42;27.7;11.5;9.2;0.0505;0.0155;1.398;0.429;30.4;35.065;Oui
2024-04-07;KreyòlStore;Automobile;Particulier;Logo début/fin;INSIDE MAS;10.0;1578.04;27.1;16;Mobile;23.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.20;35.0;15.9;11.7;0.0600;0.0089;2.102;0.313;30.4;35.065;Oui
2024-03-30;KreyòlStore;Automobile;Privé;Logo début/fin;INSIDE MAS;7.8;1779.8;11.2;5;Desktop;7.0;4.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.44;37.2;25.7;12.4;0.0626;0.0168;2.328;0.623;30.4;35.065;Oui
2024-04-01;KreyòlStore;Automobile;Public;Logo fin;MIZIK A;5.1;598.37;23.5;4;Tablet;7.0;7.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Spotify;Sport_Lover;2024-03-24;2024-04-07;4;Standard;1.55;14.9;9.6;5.0;0.0331;0.0079;0.494;0.119;30.4;35.065;Oui
2024-04-01;KreyòlStore;Automobile;Privé;Logo fin;MOUN A MAS;8.9;705.6;24.0;3;Mobile;21.0;3.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Instagram;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.85;16.9;5.9;5.6;0.0391;0.0049;0.661;0.082;30.4;35.065;Oui
2024-03-26;KreyòlStore;Automobile;Privé;Placement produit;KARATA TOUR;6.3;1864.8;23.3;24;Tablet;15.0;10.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.52;28.4;18.8;9.5;0.0873;0.0294;2.480;0.835;30.4;35.065;Oui
2024-03-29;KreyòlStore;Automobile;Privé;Don;INSIDE MAS;7.3;1062.68;21.7;5;Desktop;16.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.68;20.1;12.0;6.7;0.0645;0.0112;1.298;0.225;30.4;35.065;Oui
2024-04-05;KreyòlStore;Automobile;Privé;Mécénat;LIVE;10.0;769.3;27.8;7;Tablet;22.0;7.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.26;17.7;7.9;5.9;0.0505;0.0111;0.896;0.197;30.4;35.065;Oui
2024-03-26;KreyòlStore;Automobile;Association;Placement produit;KARATA TOUR;8.0;2077.83;18.2;3;Desktop;15.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;YouTube;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;1.51;44.1;29.2;14.7;0.0735;0.0168;3.239;0.739;30.4;35.065;Oui
2024-04-01;KreyòlStore;Automobile;Privé;Logo début/fin;VIDEO PARTENAIRE;10.0;764.51;23.5;3;Mobile;10.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.21;17.1;7.8;5.7;0.0301;0.0053;0.515;0.091;30.4;35.065;Oui
2024-04-07;KreyòlStore;Automobile;Privé;Logo fin;VIDEO PARTENAIRE;8.0;802.8;30.9;5;Tablet;21.0;5.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.62;14.3;5.4;4.8;0.0407;0.0082;0.580;0.116;30.4;35.065;Oui
2024-03-24;KreyòlStore;Automobile;Privé;Logo fin;LIVE;7.4;814.75;23.6;7;Tablet;6.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;2.63;12.3;4.7;4.1;0.0334;0.0096;0.411;0.118;30.4;35.065;Oui
2024-04-03;KreyòlStore;Automobile;Public;Mécénat;MIZIK A;5.4;724.95;23.6;4;Mobile;14.0;11.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Spotify;Sport_Lover;2024-03-24;2024-04-07;4;Standard;1.95;20.9;10.7;7.0;0.0386;0.0104;0.806;0.218;30.4;35.065;Oui
2024-04-04;KreyòlStore;Automobile;Public;Placement produit;VIDEO PARTENAIRE;8.4;1138.91;24.3;18;Tablet;10.0;7.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Facebook;Sport_Lover;2024-03-24;2024-04-07;4;Standard;2.49;20.6;8.3;6.9;0.0852;0.0242;1.758;0.498;30.4;35.065;Oui
2024-04-07;KreyòlStore;Automobile;Privé;Logo fin;MIZIK A;8.0;339.36;12.5;10;Tablet;8.0;6.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Spotify;Sport_Lover;2024-03-24;2024-04-07;4;Standard;1.96;8.5;4.3;2.8;0.0318;0.0065;0.269;0.055;30.4;35.065;Oui
2024-03-28;KreyòlStore;Automobile;Privé;Placement produit;INSIDE MAS;8.1;1804.73;28.7;3;Desktop;19.0;3.0;KreyòlStore_C03;3;500;601.3;Oui;68;Karata;Instagram;Sport_Lover;2024-03-24;2024-04-07;3;Carnaval;2.74;28.0;10.2;9.3;0.0584;0.0176;1.637;0.493;30.4;35.065;Oui
2021-08-24;KreyòlStore;Automobile;Privé;Placement produit;VIDEO PARTENAIRE;7.9;760.96;22.7;5;Desktop;10.0;5.0;KreyòlStore_C04;4;100;100.7;Oui;48;Karata;Facebook;Professionnel;2021-08-13;2021-11-11;8;Été;2.28;19.3;8.5;6.4;0.0722;0.0216;1.393;0.416;5.3;5.012;Non
2021-10-30;KreyòlStore;Automobile;Public;Mécénat;FWET A MAS;6.2;807.18;25.8;10;Desktop;13.0;7.0;KreyòlStore_C04;4;100;100.7;Oui;48;Karata;TikTok;Professionnel;2021-08-13;2021-11-11;10;Standard;3.20;34.4;10.7;10.7;0.0531;0.0090;1.825;0.308;5.3;5.012;Non
2021-10-04;KreyòlStore;Automobile;Privé;Logo début/fin;INSIDE MAS;7.5;1488.38;26.6;8;Desktop;9.0;8.0;KreyòlStore_C04;4;100;100.7;Oui;48;Karata;Instagram;Professionnel;2021-08-13;2021-11-11;10;Standard;3.10;47.0;15.2;15.2;0.0382;0.0080;1.795;0.378;5.3;5.012;Non
2020-10-11;KreyòlStore;Automobile;Public;Logo début/fin;INSIDE MAS;7.1;936.57;24.7;5;Tablet;16.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;10;Standard;1.45;62.8;43.5;20.9;0.0596;0.0101;3.745;0.635;26.2;25.321;Non
2020-12-02;KreyòlStore;Automobile;Privé;Logo fin;VIDEO PARTENAIRE;6.2;713.08;32.7;2;Tablet;17.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;12;Standard;1.46;20.7;14.1;6.9;0.0398;0.0133;0.822;0.274;26.2;25.321;Non
2020-10-17;KreyòlStore;Automobile;Particulier;Logo début/fin;INSIDE MAS;7.4;834.09;17.8;6;Desktop;18.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Facebook;Kids;2020-10-07;2020-12-06;10;Standard;2.35;29.9;12.7;10.0;0.0396;0.0077;1.186;0.229;26.2;25.321;Non
2020-12-04;KreyòlStore;Automobile;Privé;Logo début/fin;MIZIK A;7.3;645.78;14.6;4;Tablet;14.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Spotify;Kids;2020-10-07;2020-12-06;12;Standard;2.01;11.6;5.8;3.9;0.0252;0.0040;0.291;0.046;26.2;25.321;Non
2020-12-04;KreyòlStore;Automobile;Privé;Mécénat;INSIDE MAS;7.4;1069.42;32.8;8;Mobile;20.0;9.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Instagram;Kids;2020-10-07;2020-12-06;12;Standard;2.85;26.4;9.2;8.8;0.0384;0.0078;1.012;0.206;26.2;25.321;Non
2020-11-02;KreyòlStore;Automobile;Privé;Don;LIVE;7.5;529.23;29.2;11;Mobile;19.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;11;Standard;1.59;11.9;7.5;4.0;0.0510;0.0128;0.607;0.153;26.2;25.321;Non
2020-11-07;KreyòlStore;Automobile;Privé;Don;FWET A MAS;5.0;595.47;21.6;10;Mobile;20.0;7.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Instagram;Kids;2020-10-07;2020-12-06;11;Standard;3.05;30.7;10.1;10.1;0.0444;0.0085;1.365;0.261;26.2;25.321;Non
2020-10-08;KreyòlStore;Automobile;Particulier;Citation orale;INSIDE MAS;8.2;1399.74;19.9;5;Mobile;19.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Facebook;Kids;2020-10-07;2020-12-06;10;Standard;2.38;38.0;15.9;12.7;0.0597;0.0171;2.269;0.648;26.2;25.321;Non
2020-12-04;KreyòlStore;Automobile;Public;Placement produit;KARATA TOUR;7.4;692.33;19.3;8;Mobile;16.0;4.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Instagram;Kids;2020-10-07;2020-12-06;12;Standard;3.17;21.7;6.9;6.9;0.0882;0.0359;1.913;0.779;26.2;25.321;Non
2020-10-19;KreyòlStore;Automobile;Association;Placement produit;MOUN A MAS;9.1;1256.67;26.5;5;Tablet;20.0;7.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Facebook;Kids;2020-10-07;2020-12-06;10;Standard;2.51;30.4;12.1;10.1;0.0679;0.0224;2.063;0.680;26.2;25.321;Non
2020-11-17;KreyòlStore;Automobile;Privé;Don;VIDEO PARTENAIRE;6.1;544.24;15.4;16;Tablet;16.0;7.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;11;Standard;1.54;19.2;12.5;6.4;0.0639;0.0187;1.228;0.359;26.2;25.321;Non
2020-11-19;KreyòlStore;Automobile;Privé;Logo début/fin;INSIDE MAS;5.5;595.0;20.4;12;Tablet;18.0;7.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;11;Standard;1.51;22.9;15.2;7.6;0.0697;0.0120;1.596;0.274;26.2;25.321;Non
2020-11-01;KreyòlStore;Automobile;Particulier;Logo fin;FWET A MAS;8.8;588.45;27.2;3;Desktop;17.0;7.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;TikTok;Kids;2020-10-07;2020-12-06;11;Standard;4.23;24.8;5.9;5.9;0.0463;0.0096;1.146;0.238;26.2;25.321;Non
2020-11-27;KreyòlStore;Automobile;Privé;Logo début/fin;FWET A MAS;5.0;924.44;24.8;6;Tablet;18.0;8.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;TikTok;Kids;2020-10-07;2020-12-06;11;Standard;3.29;20.7;6.3;6.3;0.0621;0.0110;1.285;0.227;26.2;25.321;Non
2020-11-16;KreyòlStore;Automobile;Privé;Logo fin;KARATA TOUR;10.0;955.59;21.6;6;Tablet;16.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;11;Standard;1.45;19.0;13.1;6.3;0.0423;0.0063;0.803;0.120;26.2;25.321;Non
2020-11-26;KreyòlStore;Automobile;Privé;Don;LIVE;7.9;543.48;26.7;2;Mobile;14.0;4.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;Facebook;Kids;2020-10-07;2020-12-06;11;Standard;2.12;30.2;14.3;10.1;0.0411;0.0077;1.244;0.233;26.2;25.321;Non
2020-11-30;KreyòlStore;Automobile;Privé;Placement produit;KARATA TOUR;6.5;932.6;29.2;13;Tablet;10.0;6.0;KreyòlStore_C05;5;500;446.0;Non;56;Karata;YouTube;Kids;2020-10-07;2020-12-06;11;Standard;1.82;25.1;13.8;8.4;0.1093;0.0419;2.746;1.052;26.2;25.321;Non
2021-06-13;KreyòlStore;Automobile;Public;Placement produit;LIVE;5.1;677.66;25.5;2;Tablet;9.0;8.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;Facebook;Parent;2021-06-01;2021-06-15;6;Standard;2.26;21.9;9.7;7.3;0.1005;0.0268;2.199;0.585;13.7;15.487;Oui
2021-06-02;KreyòlStore;Automobile;Privé;Logo début/fin;INSIDE MAS;7.4;789.19;25.7;5;Tablet;21.0;3.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;YouTube;Parent;2021-06-01;2021-06-15;6;Standard;1.43;36.1;25.3;12.0;0.0464;0.0102;1.676;0.367;13.7;15.487;Oui
2021-06-03;KreyòlStore;Automobile;Privé;Placement produit;VIDEO PARTENAIRE;7.7;1430.76;27.6;5;Tablet;20.0;5.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;YouTube;Parent;2021-06-01;2021-06-15;6;Standard;1.56;22.4;14.4;7.5;0.0640;0.0288;1.437;0.645;13.7;15.487;Oui
2021-06-01;KreyòlStore;Automobile;Privé;Citation orale;FWET A MAS;8.7;1416.71;28.9;4;Desktop;13.0;3.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;YouTube;Parent;2021-06-01;2021-06-15;6;Standard;1.50;39.1;26.1;13.0;0.0637;0.0191;2.492;0.747;13.7;15.487;Oui
2021-06-15;KreyòlStore;Automobile;Privé;Don;MOUN A MAS;6.3;583.64;25.2;3;Desktop;19.0;8.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;Instagram;Parent;2021-06-01;2021-06-15;6;Standard;2.93;17.1;5.8;5.7;0.0582;0.0117;0.994;0.200;13.7;15.487;Oui
2021-06-07;KreyòlStore;Automobile;Privé;Citation orale;LIVE;8.3;904.61;32.6;7;Desktop;13.0;4.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;YouTube;Parent;2021-06-01;2021-06-15;6;Standard;1.69;29.8;17.6;9.9;0.0749;0.0190;2.234;0.566;13.7;15.487;Oui
2021-06-13;KreyòlStore;Automobile;Privé;Mécénat;LIVE;6.2;606.86;6.9;4;Tablet;12.0;4.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;Facebook;Parent;2021-06-01;2021-06-15;6;Standard;1.98;29.3;14.8;9.8;0.0949;0.0164;2.777;0.478;13.7;15.487;Oui
2021-06-08;KreyòlStore;Automobile;Public;Citation orale;KARATA TOUR;8.8;720.77;22.5;1;Tablet;12.0;7.0;KreyòlStore_C06;6;200;217.5;Oui;41;Karata;Instagram;Parent;2021-06-01;2021-06-15;6;Standard;3.54;21.8;6.2;6.2;0.0770;0.0243;1.678;0.530;13.7;15.487;Oui
2023-12-25;KreyòlKonsèy;Food;Association;Logo fin;FWET A MAS;8.3;837.98;11.3;8;Mobile;10.0;9.0;KreyòlKonsèy_C01;1;50;34.2;Non;51;Karata;Instagram;Sport_Lover;2023-12-12;2023-12-26;12;Standard;3.54;21.3;6.0;6.0;0.0388;0.0087;0.825;0.185;1.8;1.678;Non
2023-12-22;KreyòlKonsèy;Food;Privé;Logo début/fin;MIZIK A;6.8;449.28;18.0;4;Desktop;15.0;7.0;KreyòlKonsèy_C01;1;50;34.2;Non;51;Karata;YouTube;Sport_Lover;2023-12-12;2023-12-26;12;Standard;1.64;12.9;7.9;4.3;0.0660;0.0207;0.853;0.267;1.8;1.678;Non
2024-03-03;KreyòlKonsèy;Food;Privé;Logo début/fin;MOUN A MAS;7.5;933.64;17.5;13;Mobile;13.0;5.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;Facebook;Professionnel;2024-01-23;2024-03-23;3;Carnaval;1.92;20.6;10.7;6.9;0.0517;0.0174;1.066;0.360;6.6;7.056;Oui
2024-02-27;KreyòlKonsèy;Food;Privé;Logo fin;FWET A MAS;8.3;1247.23;15.0;10;Mobile;8.0;8.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;Instagram;Professionnel;2024-01-23;2024-03-23;2;Carnaval;2.74;18.1;6.6;6.0;0.0379;0.0089;0.687;0.161;6.6;7.056;Oui
2024-02-06;KreyòlKonsèy;Food;Privé;Logo fin;KARATA TOUR;7.4;1159.57;11.6;3;Mobile;8.0;9.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;Facebook;Professionnel;2024-01-23;2024-03-23;2;Carnaval;1.99;31.1;15.6;10.4;0.0343;0.0058;1.067;0.182;6.6;7.056;Oui
2024-03-12;KreyòlKonsèy;Food;Privé;Placement produit;MOUN A MAS;6.6;2247.53;23.2;1;Tablet;9.0;7.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;Instagram;Professionnel;2024-01-23;2024-03-23;3;Carnaval;3.09;30.5;9.9;9.9;0.0767;0.0209;2.337;0.636;6.6;7.056;Oui
2024-02-26;KreyòlKonsèy;Food;Privé;Logo début/fin;VIDEO PARTENAIRE;10.0;1734.8;26.4;3;Mobile;9.0;7.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;YouTube;Professionnel;2024-01-23;2024-03-23;2;Carnaval;1.53;32.5;21.2;10.8;0.0470;0.0143;1.528;0.467;6.6;7.056;Oui
2024-02-02;KreyòlKonsèy;Food;Privé;Logo fin;VIDEO PARTENAIRE;10.0;991.68;12.6;2;Desktop;8.0;7.0;KreyòlKonsèy_C02;2;100;142.3;Oui;38;Karata;Facebook;Professionnel;2024-01-23;2024-03-23;2;Carnaval;2.40;9.5;4.0;3.2;0.0390;0.0086;0.370;0.082;6.6;7.056;Oui
2020-09-09;KreyòlKonsèy;Food;Association;Logo fin;FWET A MAS;8.0;550.13;14.6;4;Desktop;13.0;5.0;KreyòlKonsèy_C03;3;100;100.7;Oui;36;Karata;TikTok;Parent;2020-09-06;2020-10-06;9;Standard;3.39;14.8;4.4;4.4;0.0266;0.0042;0.394;0.062;4.7;5.590;Oui
2020-10-03;KreyòlKonsèy;Food;Association;Placement produit;VIDEO PARTENAIRE;7.9;1302.71;14.8;5;Mobile;21.0;10.0;KreyòlKonsèy_C03;3;100;100.7;Oui;36;Karata;YouTube;Parent;2020-09-06;2020-10-06;10;Standard;1.41;28.2;20.0;9.4;0.0777;0.0372;2.194;1.050;4.7;5.590;Oui
2020-09-29;KreyòlKonsèy;Food;Privé;Logo fin;FWET A MAS;7.4;656.26;19.9;2;Tablet;9.0;7.0;KreyòlKonsèy_C03;3;100;100.7;Oui;36;Karata;Instagram;Parent;2020-09-06;2020-10-06;9;Standard;3.02;22.1;7.3;7.3;0.0335;0.0077;0.740;0.170;4.7;5.590;Oui
2020-09-14;KreyòlKonsèy;Food;Particulier;Citation orale;FWET A MAS;7.2;932.47;19.4;4;Desktop;21.0;7.0;KreyòlKonsèy_C03;3;100;100.7;Oui;36;Karata;Instagram;Parent;2020-09-06;2020-10-06;9;Standard;3.35;23.3;6.9;6.9;0.0682;0.0170;1.585;0.396;4.7;5.590;Oui
2020-09-29;KreyòlKonsèy;Food;Association;Logo fin;MOUN A MAS;7.3;355.88;11.4;3;Desktop;8.0;10.0;KreyòlKonsèy_C03;3;100;100.7;Oui;36;Karata;Facebook;Parent;2020-09-06;2020-10-06;9;Standard;2.44;12.3;5.1;4.1;0.0550;0.0138;0.676;0.169;4.7;5.590;Oui
2020-08-14;KreyòlKonsèy;Food;Privé;Placement produit;MOUN A MAS;7.2;776.19;16.5;5;Desktop;22.0;6.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Instagram;Gamers;2020-05-19;2020-08-17;8;Été;2.82;27.6;9.8;9.2;0.0659;0.0196;1.818;0.541;5.3;6.214;Oui
2020-06-09;KreyòlKonsèy;Food;Public;Placement produit;MOUN A MAS;6.8;1082.99;12.1;5;Mobile;18.0;9.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Facebook;Gamers;2020-05-19;2020-08-17;6;Standard;2.16;25.2;11.7;8.4;0.0525;0.0155;1.326;0.391;5.3;6.214;Oui
2020-05-26;KreyòlKonsèy;Food;Privé;Mécénat;VIDEO PARTENAIRE;7.6;626.02;15.4;2;Mobile;22.0;5.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;YouTube;Gamers;2020-05-19;2020-08-17;5;Standard;1.35;15.8;11.7;5.3;0.0618;0.0158;0.975;0.250;5.3;6.214;Oui
2020-06-16;KreyòlKonsèy;Food;Public;Don;MIZIK A;6.7;467.86;18.8;7;Mobile;23.0;7.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Spotify;Gamers;2020-05-19;2020-08-17;6;Standard;2.07;9.7;4.7;3.2;0.0320;0.0070;0.311;0.068;5.3;6.214;Oui
2020-07-13;KreyòlKonsèy;Food;Public;Mécénat;INSIDE MAS;8.3;667.25;11.5;6;Desktop;0.0;8.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Facebook;Gamers;2020-05-19;2020-08-17;7;Été;2.39;18.3;7.7;6.1;0.0372;0.0059;0.680;0.108;5.3;6.214;Oui
2020-05-23;KreyòlKonsèy;Food;Privé;Mécénat;MIZIK A;7.3;621.69;21.9;12;Tablet;1.0;9.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Spotify;Gamers;2020-05-19;2020-08-17;5;Standard;2.01;9.7;4.8;3.2;0.0329;0.0102;0.319;0.099;5.3;6.214;Oui
2020-07-05;KreyòlKonsèy;Food;Association;Logo début/fin;MOUN A MAS;7.4;728.01;5.9;4;Desktop;22.0;8.0;KreyòlKonsèy_C04;4;100;122.4;Oui;0;Karata;Instagram;Gamers;2020-05-19;2020-08-17;7;Été;2.81;16.0;5.7;5.3;0.0489;0.0068;0.784;0.108;5.3;6.214;Oui
2024-01-11;KreyòlKonsèy;Food;Particulier;Citation orale;INSIDE MAS;9.6;2042.79;28.7;6;Desktop;13.0;9.0;KreyòlKonsèy_C05;5;50;47.2;Non;26;Karata;Instagram;Sport_Lover;2024-01-02;2024-01-16;1;Carnaval;2.52;47.2;18.8;15.7;0.0791;0.0246;3.735;1.162;3.4;3.735;Oui
2020-01-25;KreyòlKonsèy;Food;Privé;Logo fin;KARATA TOUR;8.2;1090.41;27.5;10;Mobile;7.0;11.0;KreyòlKonsèy_C06;6;200;149.0;Non;48;Karata;YouTube;Professionnel;2020-01-20;2020-02-19;1;Carnaval;1.52;16.1;10.6;5.4;0.0537;0.0088;0.862;0.142;10.9;9.258;Non
2020-01-27;KreyòlKonsèy;Food;Public;Don;MOUN A MAS;5.9;1150.28;14.5;3;Mobile;7.0;4.0;KreyòlKonsèy_C06;6;200;149.0;Non;48;Karata;Facebook;Professionnel;2020-01-20;2020-02-19;1;Carnaval;1.90;27.9;14.7;9.3;0.0403;0.0089;1.123;0.248;10.9;9.258;Non
2020-01-29;KreyòlKonsèy;Food;Public;Placement produit;FWET A MAS;5.8;1770.05;16.8;11;Tablet;18.0;6.0;KreyòlKonsèy_C06;6;200;149.0;Non;48;Karata;Instagram;Professionnel;2020-01-20;2020-02-19;1;Carnaval;3.37;26.4;7.8;7.8;0.0989;0.0279;2.607;0.735;10.9;9.258;Non
2020-02-11;KreyòlKonsèy;Food;Privé;Logo début/fin;INSIDE MAS;8.1;2689.21;24.8;8;Tablet;8.0;7.0;KreyòlKonsèy_C06;6;200;149.0;Non;48;Karata;YouTube;Professionnel;2020-01-20;2020-02-19;2;Carnaval;1.47;30.3;20.6;10.1;0.0649;0.0147;1.968;0.444;10.9;9.258;Non
